key,cp,ville,lat,lon
76490_VILLEQUIER -,76490,VILLEQUIER -,49.536389,0.640908
76390_AUMALE,76390,AUMALE,49.771602,1.747712
76360_BARENTIN,76360,BARENTIN,49.544169,0.949823
76210_BOLBEC,76210,BOLBEC,49.575224,0.483302
76630_ENVERMEU -,76630,ENVERMEU -,49.899498,1.265665
76490_CAUDEBEC-EN-CAUX,76490,CAUDEBEC-EN-CAUX,49.522832,0.753719
76560_DOUDEVILLE,76560,DOUDEVILLE,49.725499,0.784482
76620_LE HAVRE -,76620,LE HAVRE -,49.507345,0.129995
76710_MONTVILLE,76710,MONTVILLE,49.545209,1.07999
76100_ROUEN -,76100,ROUEN -,49.440051,1.093912
76116_RY,76116,RY,,
76490_SAINT-GILLES-DE-CRETOT,76490,SAINT-GILLES-DE-CRETOT,49.561272,0.648678
76280_SAINT-JOUIN-BRUNEVAL -,76280,SAINT-JOUIN-BRUNEVAL -,49.637159,0.182447
76430_SAINT-ROMAIN-DE-COLBOSC -,76430,SAINT-ROMAIN-DE-COLBOSC -,49.52998,0.364753
76470_LE TREPORT,76470,LE TREPORT,50.052962,1.375323
76210_TROUVILLE,76210,TROUVILLE,49.582241,0.598073
76250_DEVILLE-LES-ROUEN,76250,DEVILLE-LES-ROUEN,49.467911,1.050794
76520_BOOS,76520,BOOS,49.387328,1.204389
76133_EPOUVILLE,76133,EPOUVILLE,49.564476,0.230458
76290_FONTAINE-LA-MALLET,76290,FONTAINE-LA-MALLET,49.540066,0.140584
76160_DARNETAL,76160,DARNETAL,49.446433,1.151905
76700_GAINNEVILLE,76700,GAINNEVILLE,49.518053,0.25622
76280_GONNEVILLE-LA-MALLET -,76280,GONNEVILLE-LA-MALLET -,49.633017,0.214192
76810_LUNERAY,76810,LUNERAY,49.822957,0.919682
76770_LE HOULME,76770,LE HOULME,49.511116,1.037848
76590_LONGUEVILLE-SUR-SCIE,76590,LONGUEVILLE-SUR-SCIE,49.795622,1.110327
76930_OCTEVILLE-SUR-MER -,76930,OCTEVILLE-SUR-MER -,49.558463,0.121508
76510_SAINT-NICOLAS-D'ALIERMONT,76510,SAINT-NICOLAS-D'ALIERMONT,49.873627,1.236401
76750_BUCHY,76750,BUCHY,49.586782,1.341072
76450_CANY-BARVILLE,76450,CANY-BARVILLE,49.78241,0.63431
76970_GREMONVILLE,76970,GREMONVILLE,49.661653,0.826388
76160_SAINT-LEGER-DU-BOURG-DENIS,76160,SAINT-LEGER-DU-BOURG-DENIS,49.431512,1.154174
76520_SAINT-AUBIN-CELLOVILLE,76520,SAINT-AUBIN-CELLOVILLE,49.379265,1.157297
76230_QUINCAMPOIX,76230,QUINCAMPOIX,49.522397,1.175454
76190_ALLOUVILLE-BELLEFOSSE,76190,ALLOUVILLE-BELLEFOSSE,49.59109,0.665681
76450_CANY-BARVILLE -,76450,CANY-BARVILLE -,49.78241,0.63431
76340_BLANGY-SUR-BRESLE,76340,BLANGY-SUR-BRESLE,49.92377,1.626011
76460_BLOSSEVILLE,76460,BLOSSEVILLE,49.852878,0.797264
76510_DAMPIERRE-SAINT-NICOLAS,76510,DAMPIERRE-SAINT-NICOLAS,49.859089,1.201948
76630_ENVERMEU,76630,ENVERMEU,49.899498,1.265665
76440_FONTAINE-EN-BRAY,76440,FONTAINE-EN-BRAY,49.679204,1.430184
76340_FOUCARMONT,76340,FOUCARMONT,49.849986,1.569528
76700_HARFLEUR -,76700,HARFLEUR -,49.511852,0.199942
76260_LE MESNIL-REAUME,76260,LE MESNIL-REAUME,49.972585,1.4453
76270_MORTEMER,76270,MORTEMER,49.75016,1.548129
76340_NESLE-NORMANDEUSE,76340,NESLE-NORMANDEUSE,49.906331,1.672283
76350_OISSEL,76350,OISSEL,49.342654,1.082335
76260_SAINT-PIERRE-EN-VAL,76260,SAINT-PIERRE-EN-VAL,50.011854,1.440569
76580_LE TRAIT,76580,LE TRAIT,49.484162,0.802257
76450_VEULETTES-SUR-MER,76450,VEULETTES-SUR-MER,49.848146,0.586952
76880_ARQUES-LA-BATAILLE,76880,ARQUES-LA-BATAILLE,49.87759,1.129147
76340_CAMPNEUSEVILLE -,76340,CAMPNEUSEVILLE -,49.865815,1.66177
76850_BOSC-LE-HARD -,76850,BOSC-LE-HARD -,49.626898,1.181741
76260_EU,76260,EU,,
76440_FORGES-LES-EAUX -,76440,FORGES-LES-EAUX -,49.61255,1.552617
76480_DUCLAIR,76480,DUCLAIR,49.480442,0.872409
76340_REALCAMP,76340,REALCAMP,49.858804,1.618544
76680_SAINT-HELLIER -,76680,SAINT-HELLIER -,49.734121,1.188858
76480_SAINT-PIERRE-DE-VARENGEVILLE,76480,SAINT-PIERRE-DE-VARENGEVILLE,49.502961,0.925974
76430_SAINT-VIGOR-D'YMONVILLE,76430,SAINT-VIGOR-D'YMONVILLE,49.491573,0.352255
76560_SAINT-LAURENT-EN-CAUX,76560,SAINT-LAURENT-EN-CAUX,49.742175,0.889225
76119_SAINTE-MARGUERITE-SUR-MER,76119,SAINTE-MARGUERITE-SUR-MER,49.909461,0.955638
76430_SAINT-ROMAIN-DE-COLBOSC,76430,SAINT-ROMAIN-DE-COLBOSC,49.52998,0.364753
76850_SEVIS,76850,SEVIS,49.70477,1.159759
76760_YERVILLE,76760,YERVILLE,49.666639,0.892262
76570_LIMESY,76570,LIMESY,49.603293,0.923008
76470_LE TREPORT -,76470,LE TREPORT -,50.052962,1.375323
76450_OURVILLE-EN-CAUX,76450,OURVILLE-EN-CAUX,49.728167,0.600061
76730_SAANE-SAINT-JUST,76730,SAANE-SAINT-JUST,49.758081,0.926616
76340_SAINT-LEGER-AUX-BOIS,76340,SAINT-LEGER-AUX-BOIS,49.829676,1.612341
76280_CRIQUETOT-L'ESNEVAL,76280,CRIQUETOT-L'ESNEVAL,49.63818,0.265061
76450_SAINT-MARTIN-AUX-BUNEAUX,76450,SAINT-MARTIN-AUX-BUNEAUX,49.825296,0.544813
76210_BEUZEVILLE-LA-GRENIER,76210,BEUZEVILLE-LA-GRENIER,49.593522,0.426884
76560_DOUDEVILLE -,76560,DOUDEVILLE -,49.725499,0.784482
76133_MANEGLISE -,76133,MANEGLISE -,49.568109,0.256823
76540_LIMPIVILLE,76540,LIMPIVILLE,49.688002,0.499365
76440_BEAUBEC-LA-ROSIERE,76440,BEAUBEC-LA-ROSIERE,49.641166,1.519716
76590_LA CHAUSSEE,76590,LA CHAUSSEE,49.820764,1.120914
76390_AUMALE -,76390,AUMALE -,49.771602,1.747712
76380_CANTELEU -,76380,CANTELEU -,49.432852,1.028056
76240_BELBEUF,76240,BELBEUF,49.382725,1.140993
76111_CRIQUEBEUF-EN-CAUX -,76111,CRIQUEBEUF-EN-CAUX -,49.739383,0.335424
76570_PAVILLY -,76570,PAVILLY -,49.577216,0.944585
76910_TOUFFREVILLE-SUR-EU -,76910,TOUFFREVILLE-SUR-EU -,49.995499,1.334892
76380_VAL-DE-LA-HAYE,76380,VAL-DE-LA-HAYE,49.38351,1.002903
76390_VIEUX-ROUEN-SUR-BRESLE,76390,VIEUX-ROUEN-SUR-BRESLE,49.835992,1.716925
76190_YVETOT -,76190,YVETOT -,49.61982,0.764902
76720_AUFFAY -,76720,AUFFAY -,49.703678,1.143988
76810_GREUVILLE,76810,GREUVILLE,49.808649,0.911986
76200_DIEPPE -,76200,DIEPPE -,49.919877,1.086296
76300_SOTTEVILLE-LES-ROUEN -,76300,SOTTEVILLE-LES-ROUEN -,49.411721,1.093954
76740_LE BOURG-DUN,76740,LE BOURG-DUN,49.875512,0.900799
76410_CLEON -,76410,CLEON -,49.315466,1.039203
76150_MAROMME -,76150,MAROMME -,49.475996,1.032172
76910_CRIEL-SUR-MER -,76910,CRIEL-SUR-MER -,50.026911,1.317182
76480_JUMIEGES,76480,JUMIEGES,49.421621,0.826187
76460_SAINT-VALERY-EN-CAUX -,76460,SAINT-VALERY-EN-CAUX -,49.85859,0.712015
76940_LA MAILLERAYE-SUR-SEINE,76940,LA MAILLERAYE-SUR-SEINE,49.475923,0.763901
76110_ECRAINVILLE -,76110,ECRAINVILLE -,49.648924,0.311771
76110_BREAUTE,76110,BREAUTE,49.621204,0.398791
76560_HERICOURT-EN-CAUX,76560,HERICOURT-EN-CAUX,49.699257,0.703831
76310_SAINTE-ADRESSE -,76310,SAINTE-ADRESSE -,49.509498,0.078887
76490_SAINT-WANDRILLE-RANCON,76490,SAINT-WANDRILLE-RANCON,49.526724,0.759007
76390_CRIQUIERS,76390,CRIQUIERS,49.678803,1.68788
76210_GRUCHET-LE-VALASSE,76210,GRUCHET-LE-VALASSE,49.551491,0.492499
76890_TOTES,76890,TOTES,49.682056,1.041343
76790_LES LOGES,76790,LES LOGES,49.701877,0.29019
76480_SAINT-PAER,76480,SAINT-PAER,49.51731,0.889206
76930_OCTEVILLE-SUR-MER,76930,OCTEVILLE-SUR-MER,49.558463,0.121508
79140_CERIZAY,79140,CERIZAY,46.819513,-0.677118
79000_NIORT -,79000,NIORT -,46.327232,-0.466291
79170_BRIOUX-SUR-BOUTONNE,79170,BRIOUX-SUR-BOUTONNE,46.140327,-0.218882
79170_PERIGNE,79170,PERIGNE,46.189404,-0.248241
79160_COULONGES-SUR-L'AUTIZE,79160,COULONGES-SUR-L'AUTIZE,46.479024,-0.603051
79390_LA FERRIERE-EN-PARTHENAY,79390,LA FERRIERE-EN-PARTHENAY,46.652561,-0.079613
79130_SECONDIGNY,79130,SECONDIGNY,46.61817,-0.434394
79600_AIRVAULT,79600,AIRVAULT,46.826345,-0.154207
79300_BRESSUIRE,79300,BRESSUIRE,46.85769,-0.478366
79510_COULON -,79510,COULON -,46.33608,-0.587495
79200_PARTHENAY,79200,PARTHENAY,46.644061,-0.240067
79600_SAINT-LOUP-LAMAIRE,79600,SAINT-LOUP-LAMAIRE,46.775815,-0.157721
79400_SAINT-MAIXENT-L'ECOLE,79400,SAINT-MAIXENT-L'ECOLE,46.412912,-0.206888
79320_MONCOUTANT,79320,MONCOUTANT,46.712132,-0.596779
79180_CHAURAY,79180,CHAURAY,46.357055,-0.388829
79160_FENIOUX,79160,FENIOUX,46.542512,-0.495285
79300_BOISME,79300,BOISME,46.776914,-0.437269
79120_LEZAY,79120,LEZAY,46.269119,-0.026484
79210_USSEAU,79210,USSEAU,46.193632,-0.66426
79510_COULON,79510,COULON,46.33608,-0.587495
79290_SAINT-MARTIN-DE-SANZAY,79290,SAINT-MARTIN-DE-SANZAY,47.065519,-0.198217
79380_LA FORET-SUR-SEVRE -,79380,LA FORET-SUR-SEVRE -,46.758374,-0.643634
79400_AZAY-LE-BRULE,79400,AZAY-LE-BRULE,46.405726,-0.272061
79700_MAULEON,79700,MAULEON,46.931266,-0.755166
79260_LA CRECHE,79260,LA CRECHE,46.367826,-0.305569
79300_BRESSUIRE -,79300,BRESSUIRE -,46.85769,-0.478366
79240_LE BUSSEAU -,79240,LE BUSSEAU -,46.580371,-0.594639
79300_SAINT-AUBIN-DU-PLAIN -,79300,SAINT-AUBIN-DU-PLAIN -,46.923725,-0.474164
79100_THOUARS,79100,THOUARS,46.981613,-0.233224
79200_CHATILLON-SUR-THOUET,79200,CHATILLON-SUR-THOUET,46.665698,-0.252174
79190_SAUZE-VAUSSAIS,79190,SAUZE-VAUSSAIS,46.134705,0.107203
79240_LE BUSSEAU,79240,LE BUSSEAU,46.580371,-0.594639
79800_EXOUDUN -,79800,EXOUDUN -,46.33729,-0.063327
79190_SAUZE-VAUSSAIS -,79190,SAUZE-VAUSSAIS -,46.134705,0.107203
79130_AZAY-SUR-THOUET,79130,AZAY-SUR-THOUET,46.621811,-0.353859
79800_PAMPROUX,79800,PAMPROUX,46.401151,-0.048885
79410_SAINT-MAXIRE,79410,SAINT-MAXIRE,46.397095,-0.477493
79340_VASLES -,79340,VASLES -,46.57229,-0.059985
79160_BECELEUF,79160,BECELEUF,46.477377,-0.505336
79000_NIORT,79000,NIORT,46.327232,-0.466291
79140_CERIZAY -,79140,CERIZAY -,46.819513,-0.677118
79150_ARGENTON-LES-VALLEES -,79150,ARGENTON-LES-VALLEES -,46.978536,-0.45879
79100_LOUZY -,79100,LOUZY -,47.016813,-0.184192
79250_NUEIL-LES-AUBIERS,79250,NUEIL-LES-AUBIERS,46.940569,-0.607222
79290_ARGENTON-L'EGLISE,79290,ARGENTON-L'EGLISE,47.058629,-0.255727
79270_EPANNES,79270,EPANNES,46.227579,-0.589388
79130_LE BEUGNON,79130,LE BEUGNON,46.596292,-0.497341
79450_FENERY,79450,FENERY,46.684851,-0.360839
79100_SAINTE-VERGE -,79100,SAINTE-VERGE -,47.012056,-0.214287
79100_SAINTE-VERGE,79100,SAINTE-VERGE,47.012056,-0.214287
79150_SAINT-CLEMENTIN,79150,SAINT-CLEMENTIN,46.943628,-0.514356
79100_MAUZE-THOUARSAIS -,79100,MAUZE-THOUARSAIS -,47.012873,-0.272562
80250_AILLY-SUR-NOYE,80250,AILLY-SUR-NOYE,49.755709,2.373207
80440_BLANGY-TRONVILLE,80440,BLANGY-TRONVILLE,49.875292,2.422996
80730_DREUIL-LES-AMIENS,80730,DREUIL-LES-AMIENS,49.914663,2.232241
80700_LIANCOURT-FOSSE,80700,LIANCOURT-FOSSE,49.754679,2.814782
80132_ABBEVILLE,80132,ABBEVILLE,50.150702,1.817057
80690_AILLY-LE-HAUT-CLOCHER,80690,AILLY-LE-HAUT-CLOCHER,50.077849,1.998721
80310_HANGEST-SUR-SOMME,80310,HANGEST-SUR-SOMME,49.979813,2.062368
80870_MOYENNEVILLE,80870,MOYENNEVILLE,50.074158,1.75279
80700_ROYE,80700,ROYE,49.698122,2.781098
80700_TILLOLOY -,80700,TILLOLOY -,49.643951,2.748237
80300_ALBERT,80300,ALBERT,50.002051,2.653772
80470_AILLY-SUR-SOMME,80470,AILLY-SUR-SOMME,49.921305,2.198152
80220_GAMACHES,80220,GAMACHES,49.985918,1.556299
80600_BOUQUEMAISON,80600,BOUQUEMAISON,50.213315,2.341055
80800_CORBIE,80800,CORBIE,49.912251,2.50516
80200_PERONNE,80200,PERONNE,49.927386,2.925254
80120_RUE,80120,RUE,50.276655,1.662978
80135_SAINT-RIQUIER,80135,SAINT-RIQUIER,50.131233,1.940802
80540_MOLLIENS-DREUIL,80540,MOLLIENS-DREUIL,49.886503,2.023228
80700_BEUVRAIGNES,80700,BEUVRAIGNES,49.642305,2.766496
80340_BRAY-SUR-SOMME,80340,BRAY-SUR-SOMME,49.941864,2.716542
80880_SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY,80880,SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY,50.072542,1.449201
80150_CRECY-EN-PONTHIEU,80150,CRECY-EN-PONTHIEU,50.246042,1.873489
80780_SAINT-LEGER-LES-DOMART,80780,SAINT-LEGER-LES-DOMART,50.048985,2.133082
80090_AMIENS -,80090,AMIENS -,49.903041,2.292605
80090_AMIENS,80090,AMIENS,49.903041,2.292605
80790_FORT-MAHON-PLAGE,80790,FORT-MAHON-PLAGE,50.340457,1.5659
80500_MONTDIDIER,80500,MONTDIDIER,49.646548,2.570061
80132_DRUCAT,80132,DRUCAT,50.1472,1.866135
80110_MEZIERES-EN-SANTERRE,80110,MEZIERES-EN-SANTERRE,49.787593,2.556351
80700_LAUCOURT,80700,LAUCOURT,49.674712,2.760804
80670_CANAPLES,80670,CANAPLES,50.056067,2.21695
80300_MAMETZ,80300,MAMETZ,49.995851,2.739231
80260_RAINNEVILLE,80260,RAINNEVILLE,49.972526,2.355321
80240_ROISEL,80240,ROISEL,49.947229,3.101314
80310_SOUES,80310,SOUES,49.956911,2.055086
80560_BUS-LES-ARTOIS,80560,BUS-LES-ARTOIS,50.103492,2.542387
80610_BETTENCOURT-SAINT-OUEN,80610,BETTENCOURT-SAINT-OUEN,50.029588,2.115752
80440_BOVES,80440,BOVES,49.849782,2.376974
80132_BUIGNY-SAINT-MACLOU,80132,BUIGNY-SAINT-MACLOU,50.150194,1.817274
80360_COMBLES,80360,COMBLES,50.009835,2.866389
80160_CONTY,80160,CONTY,49.747941,2.151191
80570_DARGNIES,80570,DARGNIES,50.041611,1.526097
80120_DOMINOIS,80120,DOMINOIS,50.335709,1.846954
80980_DOMPIERRE-BECQUINCOURT,80980,DOMPIERRE-BECQUINCOURT,49.907633,2.803377
80600_DOULLENS,80600,DOULLENS,50.16229,2.351045
80400_EPPEVILLE,80400,EPPEVILLE,49.735269,3.049545
80210_FEUQUIERES-EN-VIMEU,80210,FEUQUIERES-EN-VIMEU,50.06118,1.603715
80390_FRESSENNEVILLE,80390,FRESSENNEVILLE,50.068009,1.571813
80130_FRIVILLE-ESCARBOTIN,80130,FRIVILLE-ESCARBOTIN,50.086363,1.542594
80260_HERISSART,80260,HERISSART,50.027437,2.417077
80140_HUPPY,80140,HUPPY,50.029615,1.756658
80510_LONG,80510,LONG,50.034429,1.982137
80330_LONGUEAU,80330,LONGUEAU,49.87055,2.362139
80720_MARCELCAVE,80720,MARCELCAVE,49.850541,2.573746
80350_MERS-LES-BAINS,80350,MERS-LES-BAINS,50.065479,1.395233
80310_PICQUIGNY,80310,PICQUIGNY,49.942762,2.144347
80290_POIX-DE-PICARDIE,80290,POIX-DE-PICARDIE,49.761537,1.973396
80230_SAINT-VALERY-SUR-SOMME,80230,SAINT-VALERY-SUR-SOMME,50.17511,1.631979
80270_AIRAINES,80270,AIRAINES,49.968574,1.936719
80800_AUBIGNY,80800,AUBIGNY,49.899442,2.475583
80460_AULT,80460,AULT,50.098547,1.443659
80410_CAYEUX-SUR-MER,80410,CAYEUX-SUR-MER,50.192156,1.519656
80130_FRIVILLE-ESCARBOTIN -,80130,FRIVILLE-ESCARBOTIN -,50.086363,1.542594
80210_CHEPY,80210,CHEPY,50.065289,1.639929
80550_LE CROTOY,80550,LE CROTOY,50.241198,1.617842
80260_NAOURS,80260,NAOURS,50.033587,2.278403
80420_FLIXECOURT,80420,FLIXECOURT,50.015907,2.071713
80400_HAM,80400,HAM,49.746377,3.08118
80600_OCCOCHES,80600,OCCOCHES,50.17419,2.271181
80110_MOREUIL,80110,MOREUIL,49.778513,2.474414
80190_NESLE,80190,NESLE,49.757781,2.912046
80240_NURLU,80240,NURLU,50.006074,3.019753
80560_SAINT-LEGER-LES-AUTHIE,80560,SAINT-LEGER-LES-AUTHIE,50.125863,2.509973
80140_SENARPONT,80140,SENARPONT,49.892874,1.718321
80260_VILLERS-BOCAGE,80260,VILLERS-BOCAGE,49.999258,2.314755
80400_MUILLE-VILLETTE,80400,MUILLE-VILLETTE,49.728036,3.064335
80410_CAYEUX-SUR-MER -,80410,CAYEUX-SUR-MER -,50.192156,1.519656
80540_BOUGAINVILLE,80540,BOUGAINVILLE,49.869937,2.042328
80370_CONTEVILLE,80370,CONTEVILLE,50.177566,2.072917
80360_HARDECOURT-AUX-BOIS,80360,HARDECOURT-AUX-BOIS,49.989763,2.81733
80113_HEILLY,80113,HEILLY,49.949358,2.538511
80320_PUZEAUX,80320,PUZEAUX,49.798316,2.820867
80160_ESSERTAUX -,80160,ESSERTAUX -,49.74091,2.244426
80113_HEILLY -,80113,HEILLY -,49.949358,2.538511
80830_L'ETOILE,80830,L'ETOILE,50.022305,2.044322
80240_NURLU -,80240,NURLU -,50.006074,3.019753
80620_RIBEAUCOURT,80620,RIBEAUCOURT,50.112899,2.120247
80580_BRAY-LES-MAREUIL,80580,BRAY-LES-MAREUIL,50.05417,1.858562
80260_RUBEMPRE,80260,RUBEMPRE,50.01747,2.377834
80510_FONTAINE-SUR-SOMME -,80510,FONTAINE-SUR-SOMME -,50.031684,1.945791
80140_BERMESNIL,80140,BERMESNIL,49.896131,1.740032
80250_FOLLEVILLE,80250,FOLLEVILLE,49.676255,2.365227
80800_LAHOUSSOYE,80800,LAHOUSSOYE,49.951899,2.481889
80210_OCHANCOURT,80210,OCHANCOURT,50.103057,1.6137
80370_BEALCOURT,80370,BEALCOURT,50.204943,2.184476
80260_FRECHENCOURT,80260,FRECHENCOURT,49.967394,2.441947
80110_BERTEAUCOURT-LES-THENNES,80110,BERTEAUCOURT-LES-THENNES,49.816693,2.466033
80230_BOISMONT,80230,BOISMONT,50.154635,1.676505
80800_FOUILLOY,80800,FOUILLOY,49.899256,2.502689
80690_FRANCIERES,80690,FRANCIERES,50.072381,1.941322
80760_MOISLAINS,80760,MOISLAINS,49.989509,2.965168
80320_ABLAINCOURT-PRESSOIR,80320,ABLAINCOURT-PRESSOIR,49.838143,2.821046
80440_GLISY,80440,GLISY,49.870852,2.383911
80300_MIRAUMONT,80300,MIRAUMONT,50.093348,2.730217
80520_WOINCOURT -,80520,WOINCOURT -,50.06488,1.537786
80430_LIOMER,80430,LIOMER,49.856464,1.816081
80160_LOEUILLY,80160,LOEUILLY,49.744122,2.158328
80300_ALBERT -,80300,ALBERT -,50.002051,2.653772
80190_NESLE -,80190,NESLE -,49.757781,2.912046
80260_BERTANGLES,80260,BERTANGLES,49.969875,2.296066
80132_GRAND-LAVIERS,80132,GRAND-LAVIERS,50.128753,1.785077
80230_LANCHERES,80230,LANCHERES,50.157445,1.548981
80640_DROMESNIL,80640,DROMESNIL,49.880548,1.869351
80132_ABBEVILLE -,80132,ABBEVILLE -,50.150702,1.817057
80500_WARSY,80500,WARSY,49.700975,2.648031
80300_BOUZINCOURT -,80300,BOUZINCOURT -,50.024571,2.610127
80680_GRATTEPANCHE -,80680,GRATTEPANCHE -,49.787517,2.293155
80240_TINCOURT-BOUCLY,80240,TINCOURT-BOUCLY,49.938802,3.04569
80590_GAUVILLE,80590,GAUVILLE,49.781408,1.784535
80480_SALOUEL,80480,SALOUEL,49.867536,2.23318
80800_HAMELET,80800,HAMELET,49.905545,2.529211
80126_THIEULLOY-L'ABBAYE,80126,THIEULLOY-L'ABBAYE,49.826643,1.942139
80370_BEAUMETZ,80370,BEAUMETZ,50.140524,2.120986
80800_CERISY,80800,CERISY,49.904621,2.632759
80390_NIBAS,80390,NIBAS,50.094046,1.584344
80360_SAILLY-SAILLISEL,80360,SAILLY-SAILLISEL,50.028527,2.916783
80260_BEAUCOURT-SUR-L'HALLUE,80260,BEAUCOURT-SUR-L'HALLUE,49.986896,2.444822
80500_REMAUGIES,80500,REMAUGIES,49.627638,2.665993
80170_BAYONVILLERS,80170,BAYONVILLERS,49.862004,2.628431
80630_BEAUVAL,80630,BEAUVAL,50.097038,2.32985
80360_CURLU,80360,CURLU,49.964557,2.81342
80120_FAVIERES,80120,FAVIERES,50.238663,1.67506
80700_DAMERY,80700,DAMERY,49.731884,2.742968
80480_DURY,80480,DURY,49.858514,2.274577
80520_MENESLIES,80520,MENESLIES,50.058319,1.499318
80400_DOUILLY,80400,DOUILLY,49.791489,3.062472
80200_ESTREES-DENIECOURT,80200,ESTREES-DENIECOURT,49.863249,2.820846
80520_YZENGREMER,80520,YZENGREMER,50.061976,1.520832
80620_DOMQUEUR,80620,DOMQUEUR,50.11414,2.044128
80320_LIHONS,80320,LIHONS,49.824348,2.76573
80260_POULAINVILLE,80260,POULAINVILLE,49.95595,2.308018
80620_BERNEUIL,80620,BERNEUIL,50.093833,2.172452
80340_CAPPY,80340,CAPPY,49.927856,2.753884
80310_LA CHAUSSEE-TIRANCOURT,80310,LA CHAUSSEE-TIRANCOURT,49.953782,2.151386
80570_EMBREVILLE,80570,EMBREVILLE,50.028226,1.543555
80380_GENTELLES,80380,GENTELLES,49.843523,2.454602
81000_ALBI,81000,ALBI,43.930374,2.136314
81800_COUFOULEUX,81800,COUFOULEUX,43.80473,1.727721
81140_CAHUZAC-SUR-VERE,81140,CAHUZAC-SUR-VERE,43.986556,1.916406
81500_LAVAUR,81500,LAVAUR,43.696939,1.816159
81450_LE GARRIC,81450,LE GARRIC,44.007385,2.179079
81500_LABASTIDE-SAINT-GEORGES,81500,LABASTIDE-SAINT-GEORGES,43.699387,1.841832
81200_MAZAMET,81200,MAZAMET,43.466271,2.370426
81700_PUYLAURENS,81700,PUYLAURENS,43.587996,2.013876
81120_REALMONT,81120,REALMONT,43.777398,2.189465
81630_SALVAGNAC,81630,SALVAGNAC,43.913968,1.692503
81200_AUSSILLON,81200,AUSSILLON,43.500037,2.363226
81100_CASTRES,81100,CASTRES,43.609392,2.245482
81500_FIAC,81500,FIAC,43.695955,1.910499
81300_GRAULHET,81300,GRAULHET,43.762721,1.992478
81210_ROQUECOURBE,81210,ROQUECOURBE,43.670138,2.269888
81600_SENOUILLAC,81600,SENOUILLAC,43.945115,1.946969
81500_TEULAT,81500,TEULAT,43.637865,1.709294
81570_CUQ,81570,CUQ,43.648479,2.08215
81170_DONNAZAC,81170,DONNAZAC,44.015123,1.946667
81600_GAILLAC,81600,GAILLAC,43.910024,1.890514
81400_CARMAUX,81400,CARMAUX,44.053075,2.166445
81380_LESCURE-D'ALBIGEOIS,81380,LESCURE-D'ALBIGEOIS,43.962938,2.185909
81310_PARISOT,81310,PARISOT,43.80253,1.839201
81210_LACROUZETTE,81210,LACROUZETTE,43.663633,2.360208
81440_LAUTREC,81440,LAUTREC,43.707123,2.129215
81400_ROSIERES,81400,ROSIERES,44.041627,2.195615
81710_SAIX,81710,SAIX,43.582851,2.174421
81530_VIANE,81530,VIANE,43.755135,2.600965
81100_BURLATS,81100,BURLATS,43.624195,2.329356
81260_BRASSAC,81260,BRASSAC,43.623408,2.498979
81600_BRENS,81600,BRENS,43.887396,1.917203
81170_CORDES-SUR-CIEL,81170,CORDES-SUR-CIEL,44.07037,1.957461
81320_NAGES,81320,NAGES,43.656918,2.765113
81330_SAINT-PIERRE-DE-TRIVISY,81330,SAINT-PIERRE-DE-TRIVISY,43.744766,2.446734
81230_LACAUNE,81230,LACAUNE,43.703218,2.692335
81150_LAGRAVE,81150,LAGRAVE,43.895222,1.989265
81310_LISLE-SUR-TARN,81310,LISLE-SUR-TARN,43.885504,1.791323
81500_SAINT-LIEUX-LES-LAVAUR,81500,SAINT-LIEUX-LES-LAVAUR,43.754418,1.750854
81430_VILLEFRANCHE-D'ALBIGEOIS,81430,VILLEFRANCHE-D'ALBIGEOIS,43.899552,2.323903
81390_BRIATEXTE,81390,BRIATEXTE,43.746131,1.922722
81160_SAINT-JUERY,81160,SAINT-JUERY,43.941355,2.215934
81260_ANGLES,81260,ANGLES,43.537309,2.584604
81250_CURVALLE,81250,CURVALLE,43.916034,2.506739
81990_CUNAC,81990,CUNAC,43.92783,2.226103
81340_SAINT-JULIEN-GAULENE,81340,SAINT-JULIEN-GAULENE,43.998865,2.338245
81160_ARTHES,81160,ARTHES,43.963189,2.218381
81530_LE MASNAU-MASSUGUIES,81530,LE MASNAU-MASSUGUIES,43.805677,2.537646
81250_ALBAN,81250,ALBAN,43.886901,2.458798
81260_BRASSAC -,81260,BRASSAC -,43.623408,2.498979
81190_PAMPELONNE,81190,PAMPELONNE,44.107337,2.248914
81190_TANUS,81190,TANUS,44.100053,2.306826
81600_RIVIERES,81600,RIVIERES,43.913689,1.963588
81000_ALBI -,81000,ALBI -,43.930374,2.136314
81580_CAMBOUNET-SUR-LE-SOR,81580,CAMBOUNET-SUR-LE-SOR,43.577782,2.12171
81220_SAINT-PAUL-CAP-DE-JOUX,81220,SAINT-PAUL-CAP-DE-JOUX,43.632603,1.994193
81400_SAINT-BENOIT-DE-CARMAUX -,81400,SAINT-BENOIT-DE-CARMAUX -,44.053804,2.128197
81600_SENOUILLAC -,81600,SENOUILLAC -,43.945115,1.946969
81540_SOREZE,81540,SOREZE,43.452541,2.050564
81340_ASSAC,81340,ASSAC,43.975626,2.439954
81600_FENOLS -,81600,FENOLS -,43.846771,2.05364
81540_LES CAMMAZES,81540,LES CAMMAZES,43.406442,2.081994
81310_PEYROLE,81310,PEYROLE,43.821248,1.914867
